word,freq
Fopr,1.0
cgs,3.0
chb,49.0
chf,7055.0
chg,832.0
chl,6.0
chk,41.0
chr,365.0
cib,4.0
cid,2.0
cig,87.0
cin,9.0
cis,66.0
ciu,1.0
cl/,3.0
ckd,89.0
cm/,17.0
dMM,9.0
cm3,167.0
cks,135.0
dMS,9.0
cll,43.0
clo,13.0
clr,428.0
cls,78.0
clx,999.0
e/a,8.0
cmc,5.0
cmb,3.0
cme,6.0
e/f,138.0
co/,6.0
cmm,11.0
cml,34.0
e/o,6390.0
cmo,379.0
cmn,1.0
cmp,13.0
e/p,7.0
cms,432.0
cmv,1201.0
cmy,44.0
cmx,19.0
coA,1.0
cna,8.0
cp/,29.0
cnt,85.0
cns,244.0
cnv,4.0
cor,538.0
cov,289.0
cpb,159.0
cpa,16.0
cpc,2.0
cpe,1.0
cpk,261.0
cpm,11.0
cr2,9.0
cpp,41.0
cr1,9.0
cpr,180.0
cr3,3.0
cpt,377.0
cps,18.0
cra,8.0
crf,44.0
cri,115.0
crn,11.0
crm,83.0
crp,44.0
crt,283.0
crx,3.0
csa,17.0
csf,643.0
csm,346.0
csx,1.0
cta,1622.0
ctd,1.0
cte,49.0
cth,5.0
ctg,1.0
ctl,7.0
ctm,55.0
ctp,1.0
ctr,37.0
cts,165.0
dVT,4.0
ctv,3.0
ctx,852.0
cva,1335.0
cvc,39.0
cvh,3.0
cvg,9.0
cvi,17.0
cvl,1434.0
cx/,37.0
cvp,2340.0
cvr,1.0
cvs,8.0
cvv,3.0
GRAM,17658.0
cxr,8970.0
cxs,3980.0
cya,1.0
eAG,9.0
GRIM,6.0
GRIP,7.0
dc/,59.0
dap,2.0
dat,42.0
das,6.0
dba,1.0
dbh,1.0
dbl,95.0
dbp,29.0
dby,3.0
dca,1.0
dcd,355.0
dcc,7.0
ddI,2.0
dcm,1.0
dcr,4.0
ddd,35.0
ddi,3.0
ddr,3.0
ddx,2032.0
ded,1.0
def,646.0
deg,402.0
dep,782.0
det,14.0
des,49.0
dev,231.0
dex,435.0
dfa,84.0
GROU,2.0
dge,106.0
dgs,40.0
dhe,2.0
dhs,4.0
dht,53.0
dia,30.0
dic,185.0
dif,862.0
eKG,12.0
dil,333.0
dir,212.0
dit,14.0
div,22.0
djd,194.0
dka,132.0
dm2,46.0
dm1,4.0
dli,1.0
dly,8.0
f/b,629.0
f/c,388.0
f/f,3.0
f/e,5.0
dme,1.0
f/i,6.0
f/p,16.0
f/o,104.0
f/r,1.0
f/t,27.0
f/s,5.0
f/u,87932.0
f/x,14.0
f/w,3.0
f/y,11.0
dna,12.0
dnc,1.0
dnd,4.0
dng,349.0
dni,47.0
dp/,1.0
dno,5.0
dns,6.0
dnr,169.0
dob,67.0
doa,24.0
dod,5.0
dof,3.0
dom,16.0
dop,377.0
dor,36.0
ePt,1.0
dos,44.0
dox,1.0
dpd,1.0
dph,2.0
dr/,1.0
dps,24.0
dpt,4.0
dra,35.0
drg,964.0
drk,181.0
dro,29.0
drp,11.0
drs,45.0
drt,5.0
drw,9.0
dsd,1688.0
dsg,13219.0
dsr,3.0
dss,3.0
dtg,1.0
dtp,1.0
dtr,1636.0
dtt,5.0
dup,9.0
dur,58.0
dus,1.0
duw,2.0
dvt,2869.0
dwi,95.0
dxd,31.0
dz/,10.0
GSCF,16.0
dyr,1.0
dys,52.0
ead,5.0
eam,6.0
eal,16.0
ean,13.0
eas,10.0
fCT,1.0
ebd,1.0
ebl,70.0
ed/,2.0
ebv,52.0
ecg,625.0
ecf,4.0
ect,213.0
Ck/MB,1.0
edg,10.0
fFP,1.0
eds,5.0
eec,1.0
eed,14.0
eeg,1146.0
Unit/hour,2.0
een,20.0
eff,1389.0
fHX,1.0
ega,4.0
egd,620.0
egs,1.0
ehe,5.0
eho,1.0
eht,2.0
eis,42.0
ekg,3153.0
fMR,3.0
g/5,2.0
elb,82.0
elt,5.0
emb,16.0
emg,11.0
g/j,132.0
GSWs,28.0
emp,18.0
ems,354.0
g/r,29.0
emt,50.0
enc,1924.0
ent,262.0
eod,3.0
eom,3.0
eos,2182.0
epa,1.0
epi,4906.0
epl,1.0
epm,1.0
epo,1181.0
epr,12.0
ept,1.0
eps,12.0
erp,1.0
ert,2.0
ery,31.0
HighFlow,2.0
ese,2.0
eso,80.0
ess,401.0
esr,46.0
est,355.0
eth,7.0
eti,6.0
eto,12.0
ett,5207.0
evL,3.0
evd,190.0
evh,26.0
evl,23.0
FsBS,3.0
lesat,1.0
ews,1.0
Frax,1.0
exa,21.0
exc,72.0
exp,5987.0
GTCs,24.0
GTCS,23.0
fab,5.0
fac,67.0
fam,663.0
fas,23.0
fav,4.0
fbi,3.0
fbs,19.0
fcn,38.0
fct,34.0
fdg,231.0
fdp,17.0
fds,4.0
fem,7826.0
fer,7.0
fev,21.0
ffm,2.0
ffp,1256.0
fgd,3.0
gII,1.0
fgr,2.0
Fror,1.0
fht,1.0
fhx,51.0
fid,1.0
GTTS,49.0
fio,11.0
h/0,16.0
fla,20.0
fle,5.0
fld,1381.0
flp,6.0
GTTs,31.0
flr,115.0
flt,5.0
fly,138.0
flx,22.0
h/a,670.0
h/d,5.0
h/h,335.0
fmh,2.0
h/l,6.0
h/n,1.0
h/o,115899.0
fmr,21.0
h/r,8.0
h/s,37.0
fms,1.0
h/x,69.0
fna,4.0
fnc,1.0
fnf,10.0
gPR,1.0
fns,5.0
fnt,5.0
fnx,22.0
foc,20.0
fof,32.0
fol,9.0
fom,63.0
fot,96.0
fos,14.0
fov,5.0
fow,23.0
h2b,161.0
fpr,201.0
fri,135.0
frm,58.0
ft3,2.0
gTT,4.0
ft4,7.0
fry,25.0
frx,1037.0
fsg,25.0
fsr,2.0
fss,2.0
ftl,1.0
ftn,8.0
ftt,15.0
fue,18.0
fup,178.0
fus,8.0
fvc,10.0
fx/,113.0
fwb,16.0
fwd,41.0
fxn,3046.0
fxs,1840.0
fxr,211.0
fyi,4.0
hBV,1.0
gae,2.0
hCG,46.0
hCT,36.0
gbe,1.0
gbm,36.0
gcp,5.0
gcs,133.0
hFA,1.0
geo,12.0
gen,1038.0
ger,16.0
gew,3.0
gfr,12.0
hHe,1.0
ggg,48.0
gi/,1.0
hIV,25.0
ggt,1366.0
ghe,3.0
ght,3.0
ghs,3.0
THICH,2.0
i/2,8.0
glc,298.0
glu,588.0
gma,1.0
i/e,97.0
i/d,11.0
i/o,821.0
gmq,2.0
gms,775.0
gmr,28.0
gnd,10.0
gnc,7.0
gnr,245.0
gor,18.0
gpc,273.0
gpo,5.0
gpr,15.0
gps,1.0
hSC,1.0
grd,22.0
gre,15.0
grm,84.0
hTN,13.0
grp,18.0
grs,1.0
grw,1.0
gsw,229.0
gtc,6.0
gto,2.0
gtt,195296.0
gts,3.0
gvn,2.0
GVDH,22.0
gym,342.0
gyn,433.0
g/200,310.0
CEnzymes,4.0
GVHD,4831.0
Fter,1.0
iBW,1.0
haa,1.0
iCM,5.0
iCU,26.0
hav,51.0
iCa,178.0
hbg,57.0
hbv,12.0
hcc,168.0
hcg,39.0
hcl,36.0
he/,1.0
hcm,2.0
hcp,244.0
hco,2.0
hct,44463.0
hcv,120.0
hcy,14.0
hdl,11.0
hdr,1.0
hea,29.0
hed,17.0
hel,13.0
heo,5.0
het,5.0
hfa,11.0
hgb,338.0
hge,6.0
iIS,2.0
hha,5.0
hhd,2.0
hhh,8.0
hhn,1.0
iIn,6.0
iIt,1.0
hih,4.0
hig,56.0
hil,1.0
hir,3.0
hiv,233.0
hla,1.0
hld,23.0
iNH,1.0
iNO,36.0
iNR,14.0
hlp,1.0
hmf,1.0
hme,2.0
hmg,5.0
ho/,1.0
iPS,56.0
hoh,45.0
hpf,7.0
hpi,56.0
hr/,9.0
iSS,1.0
hra,2.0
hrc,2.0
hre,10.0
hrs,31577.0
hrr,13.0
hrt,98.0
hsa,44.0
hsd,6.0
hse,6.0
hsm,178.0
hsr,1.0
hss,6.0
hsv,91.0
htc,1.0
iVC,3.0
hte,199.0
iVF,13.0
iVP,7.0
htn,4067.0
hts,3.0
htz,2.0
iVf,2.0
hus,84.0
hve,40.0
hx/,3.0
hwo,6.0
hxo,14.0
hyp,26.0
hys,4.0
g/100,37.0
iac,15.0
ias,7.0
iar,3.0
iat,2.0
ibg,2.0
ibs,8.0
ica,133.0
icd,331.0
ich,607.0
icp,540.0
icu,3845.0
icw,2.0
lesin,4.0
idd,2.0
Fukk,1.0
ids,32.0
ies,10.0
iet,6.0
igA,2.0
ifd,2.0
igG,3.0
ife,1.0
igM,1.0
ifn,3.0
ifs,18.0
ifv,2.0
iga,5.0
igg,4.0
igh,21.0
igm,3.0
ihn,7.0
ihs,1.0
iif,6.0
iin,39.0
iis,16.0
ijn,3.0
ijs,1.0
ild,19.0
ile,4.0
ily,3.0
img,12.0
imi,42.0
imv,38.0
lesss,12.0
inb,9.0
ind,61.0
inf,2267.0
ine,38.0
inh,1381.0
ing,3312.0
inj,665.0
inl,3.0
ino,16.0
inr,1976.0
int,704.0
ios,37.0
ior,10.0
ipd,1.0
ipf,4.0
iph,40.0
ipr,3.0
ips,657.0
isI,1.0
iro,1.0
irs,1.0
isc,34.0
ise,9.0
isd,1.0
isi,2.0
ish,16.0
iso,54.0
isn,211.0
isp,6.0
iss,106.0
ist,35.0
jVD,1.0
ith,148.0
itn,3.0
iv/,15.0
itp,12.0
jVP,1.0
itr,3.0
iun,9.0
ius,5.0
ivb,27.0
ivc,318.0
ivf,2703.0
ivh,643.0
ivg,4.0
ivp,4243.0
ivs,92.0
iws,5.0
q4hour,327.0
Fver,1.0
jas,2.0
levls,2.0
kDa,2.0
jct,5.0
levle,22.0
l/m,84.0
l/r,3.0
l/s,25.0
jps,40.0
jr4,1.0
jts,13.0
MMdry,61.0
jvd,306.0
jvp,152.0
jxn,165.0
leves,37.0
wpund,4.0
lCT,2.0
lDH,1.0
kca,1.0
kci,8.0
kcl,2035.0
kda,5.0
kg/,74.0
kep,39.0
ket,73.0
kgs,2873.0
lIS,1.0
leuko,11.0
leuks,321.0
lLE,5.0
lLL,2.0
m/c,2.0
m/g,61.0
m/m,5.0
m/l,16.0
m/p,211.0
m14,1.0
m/v,1.0
lPL,3.0
lUE,2.0
kuB,4.0
lVH,1.0
kub,316.0
kvo,783.0
mBP,1.0
mAs,5.0
mBS,1.0
laa,16.0
lae,5.0
lar,46.0
lat,1362.0
lav,11.0
mCi,2531.0
lbp,89.0
lbs,9373.0
lca,6.0
lcc,2.0
mEQ,146.0
lcs,44.0
lcv,1.0
lcx,79.0
ldh,143.0
ldl,11.0
mEq,15835.0
leb,3.0
lef,113.0
mGF,3.0
lep,2.0
mGR,1.0
lft,631.0
lge,413.0
lgi,6.0
mIU,5.0
lgs,1.0
lgv,4.0
Monitor/,19.0
lic,4.0
lif,2.0
lig,136.0
lij,26.0
liq,1327.0
lis,39.0
liv,58.0
mLO,2.0
lla,13.0
lle,290.0
lll,793.0
llq,100.0
n/a,5236.0
lma,41.0
n/d,1.0
n/c,2542.0
lmg,6.0
n/g,9.0
mON,2.0
n/p,66.0
n/o,4.0
n/r,7.0
lmq,1.0
n/t,30.0
n/s,173.0
n/v,3843.0
mPA,4.0
lnc,24.0
mPO,1.0
lnp,24.0
loa,10.0
lod,7.0
mRA,5.0
mRG,10.0
mRI,2.0
lpm,695.0
lpo,2.0
lps,1.0
lpt,3.0
mRi,2.0
lqs,1.0
mTB,7.0
lrg,355.0
lrs,2.0
lsb,8.0
lsc,18.0
lst,35.0
lss,3.0
ltc,3.0
ltd,15.0
ltm,1.0
lv/,1.0
lts,18.0
ltr,2.0
lue,104.0
lul,121.0
luq,58.0
lus,1.0
lve,9.0
lvg,1.0
lvf,10.0
lvh,24.0
lvl,257.0
lwo,11.0
lws,141.0
nAD,4.0
nAC,2.0
nAc,1.0
mab,2.0
mag,2262.0
mas,91.0
mbi,5.0
mbp,100.0
mca,364.0
nEB,1.0
mcc,86.0
mcd,1.0
mcg,33244.0
mci,8.0
mch,10.0
mcl,1.0
mcq,426.0
mcp,15.0
mcs,34.0
mcu,4.0
mcv,47.0
mdi,593.0
meQ,188.0
mdr,12.0
mds,36.0
meb,5.0
mem,39.0
meq,3805.0
mes,29.0
mex,5.0
mga,1.0
mgc,6.0
mgd,4.0
mgi,2.0
mgm,505.0
mgs,2477.0
mgr,66.0
mgt,2181.0
mhg,1.0
mic,224.0
mis,20.0
miu,1.0
mm/,1.0
o/3,1.0
mm2,149.0
o/5,3.0
mld,16.0
mle,7.0
mlh,1.0
mlg,2.0
mls,1356.0
THOGH,1.0
o/b,1.0
o/e,29.0
mmd,7.0
o/d,46.0
mmg,19.0
mmf,2.0
mmh,3.0
mmm,586.0
o/l,124.0
mml,9.0
o/n,4552.0
mmp,140.0
o/p,979.0
mms,38.0
mmt,21.0
o/w,720.0
mmv,169.0
mna,1.0
nPO,9.0
o2/,26.0
mnt,3.0
mns,1.0
mog,1.0
mof,6.0
mon,239.0
mos,944.0
mor,42.0
mov,42.0
nRB,1.0
mpd,1.0
mph,374.0
ms/,3.0
nSR,1.0
mra,107.0
mre,14.0
mrg,1049.0
mri,1408.0
mrs,25.0
msg,77.0
msk,18.0
msl,3.0
mso,5.0
mss,5.0
msr,2.0
mth,33.0
mtg,1698.0
mtn,13.0
mtp,9.0
mts,34.0
mtv,6.0
mtx,96.0
muc,44.0
mw/,2.0
mur,59.0
muy,5.0
mva,1131.0
mvc,2059.0
mvg,1.0
mvi,435.0
mvp,5.0
mvr,469.0
mvt,318.0
mwf,23.0
mya,6.0
myc,2.0
myo,9.0
nad,905.0
nac,28.0
naf,64.0
nai,2.0
nal,21.0
nam,2.0
nar,3.0
nas,8.0
nbe,1.0
nbp,240.0
nbs,3.0
nce,7.0
nct,17.0
oFC,1.0
nds,3.0
neb,16806.0
nea,6.0
nec,1418.0
neh,6.0
neg,49139.0
nep,15.0
neq,6.0
oGT,13.0
neu,16.0
nh3,2.0
ngt,3447.0
ngs,4.0
nhx,3.0
nic,7.0
nif,44.0
nis,9.0
niv,68.0
njt,12.0
nka,70.0
nlf,1.0
nmb,7.0
p/f,129.0
nml,1524.0
p10,4.0
nmo,3.0
p/o,42.0
p/t,103.0
p/s,130.0
nms,9.0
p/w,20824.0
nnd,1.0
nno,10.0
oOn,2.0
nnn,2.0
noc,2104.0
nof,8.0
nom,2.0
noo,10.0
nos,65.0
nox,286.0
npc,4.0
npb,2.0
nph,304.0
npm,3.0
npl,2.0
npo,4831.0
npt,7.0
oSA,1.0
oSH,9.0
ns/,2.0
p53,34.0
p56,1.0
p55,1.0
nrb,450.0
nrg,2.0
nrm,2.0
nt/,5.0
p60,3.0
p65,3.0
nrs,4.0
p66,3.0
p68,2.0
nsc,20.0
nse,2.0
nsh,12.0
nsg,2231.0
p70,2.0
nsr,1937.0
nst,13.0
p75,7.0
nss,39.0
nte,4.0
ntd,159.0
ntg,1658.0
nth,1.0
ntp,12.0
nts,58.0
p85,1.0
nuc,50.0
nuk,1.0
nvi,3.0
nvs,23.0
nwb,12.0
nxt,7.0
pAF,150.0
pCA,9.0
pCI,1.0
pCN,9.0
pCP,1.0
pCO,26.0
pCT,1.0
pDA,3.0
obe,13.0
obn,5.0
obt,11.0
obs,340.0
obv,47.0
occ,6516.0
ocd,2.0
ocp,6.0
ocr,1.0
odf,5.0
odl,28.0
odt,1.0
ods,1.0
pGT,10.0
oer,15.0
ofd,6.0
ofg,20.0
ofn,1.0
ofr,91.0
pHS,1.0
pHT,1.0
ogf,1.0
pIV,255.0
ogt,1435.0
ogy,16.0
oif,25.0
ois,5.0
ojn,2.0
pLT,2.0
pMH,2.0
pMN,8.0
pNA,37.0
olf,24.0
ole,16.0
on/,56.0
olt,113.0
pOC,1.0
ome,15.0
q10,20.0
q12,2584.0
onQ,4.0
q15,94.0
q/s,1.0
oms,7.0
onb,8.0
ond,31.0
onc,4917.0
onf,35.0
q1H,152.0
onl,18.0
onn,29.0
onm,6.0
pOs,1.0
onw,5.0
onz,2.0
oob,5270.0
q2H,166.0
oof,22.0
q1h,2341.0
ool,1.0
oon,25.0
oor,2.0
oot,14.0
q2d,28.0
opc,8.0
opf,22.0
ope,10.0
q2h,4317.0
oph,7.0
opn,20.0
pRN,27.0
opr,5.0
q45,3.0
ops,9.0
q48,223.0
pSA,1.0
q3d,132.0
q4H,938.0
q3h,731.0
q3m,2.0
pSV,4.0
q3w,2.0
q4d,22.0
orf,11.0
q4h,8513.0
org,101.0
orn,8.0
oro,41.0
pTT,20.0
pTX,43.0
osa,133.0
q5d,3.0
q6H,1076.0
osh,2858.0
q5h,7.0
osm,1703.0
q5m,2.0
q72,210.0
ota,125.0
otc,20.0
q6h,10237.0
q6m,7.0
oto,5.0
q6r,5.0
otr,5.0
otu,10.0
otw,36.0
q7d,8.0
ouf,5.0
ous,7.0
ove,53.0
q8h,4342.0
ox/,1.0
ovr,11.0
oxy,37.0
oyu,5.0
ozs,5.0
qAC,96.0
qAM,1659.0
pa/,4.0
qAm,16.0
pac,793.0
paf,57.0
pag,50.0
pai,99.0
pak,57.0
pbc,9.0
pbg,2.0
pbs,5.0
pca,2181.0
pcd,13.0
pci,111.0
pck,36.0
pcn,249.0
pe/,4.0
pcm,103.0
pcp,1237.0
pcr,185.0
pct,16.0
pcs,12.0
pcv,70.0
pcu,5.0
pcx,1.0
pcw,3.0
pda,298.0
pdd,4.0
pdn,6.0
pdr,7.0
pf4,13.0
ped,1514.0
pec,144.0
pej,52.0
pes,93.0
peu,1.0
qHD,126.0
pfo,63.0
qHS,2647.0
pfr,110.0
pft,7.0
qID,3.0
pge,119.0
pgr,7.0
pgt,30.0
phh,17.0
phs,4.0
phy,5.0
piv,1231.0
pjp,2.0
pkd,2.0
pkg,31.0
r/0,44.0
pm/,7.0
pkt,79.0
pks,34.0
qMW,1.0
pky,30.0
pla,111.0
plc,3.0
plb,1.0
ple,167.0
pld,7.0
pln,1.0
pls,5500.0
plt,7660.0
plv,24.0
plz,21.0
r/a,296.0
pma,4.0
qOD,84.0
r/f,22.0
pmh,4215.0
r/g,601.0
r/i,164.0
pmi,25.0
r/l,54.0
pmn,31.0
po/,21.0
r/p,365.0
r/o,97264.0
pmr,127.0
r/r,11.0
r/t,8047.0
r/s,19.0
r18,7.0
pmv,53.0
r/u,304.0
pmx,56.0
r/w,20.0
pna,19563.0
pnc,4.0
pnb,2.0
pne,32.0
pnd,2799.0
qOd,1.0
qPM,1035.0
pns,7.0
pnr,8.0
pnu,14.0
pnt,8.0
pnx,457.0
poc,607.0
poo,17.0
pos,8713.0
ppe,5.0
ppd,3250.0
ppi,3186.0
ppm,472.0
ppl,5.0
ppo,5.0
ppn,38.0
ppp,35.0
pps,3.0
ppt,51.0
ppw,14.0
ppv,22.0
ppy,49.0
ppx,10845.0
pqm,1.0
ps/,12.0
prc,43.0
prb,13.0
prd,1.0
pri,37.0
prm,19.0
pt/,47.0
prl,1.0
prn,117997.0
prs,61.0
pru,5.0
prt,8.0
pry,7.0
prx,7.0
psa,90.0
psc,7.0
pse,16.0
psh,5.0
psg,2.0
pst,15.0
pss,2.0
psv,1468.0
qTu,2.0
psy,79.0
pta,348.0
ptc,172.0
pth,25.0
ptm,1.0
ptl,36.0
pto,2.0
ptn,16.0
ptp,7.0
pts,6787.0
ptr,1.0
ptu,1.0
ptt,2976.0
pty,5.0
ptx,13318.0
puf,9.0
qWK,3.0
pum,19.0
pw/,8.0
pur,4.0
pvc,2733.0
pvd,317.0
pvi,1.0
pvs,4.0
pvr,21.0
CATscan,2.0
pwb,2.0
pwd,13.0
IFN/Riba,1.0
pyh,8.0
rCA,1.0
qac,79.0
qam,2066.0
qay,5.0
qd/,6.0
qds,1.0
qh4,1.0
qh6,6.0
qh8,6.0
rIJ,14.0
qhd,28.0
qhr,357.0
qhs,9539.0
qid,4814.0
qih,3.0
rLL,8.0
rLQ,9.0
rNA,1.0
s/a,50.0
s/c,582.0
s/e,17.0
s/d,10.0
s/i,5.0
s/h,1.0
qmo,18.0
s/q,206.0
s/p,594405.0
s/s,13981.0
s/r,2.0
s/t,198.0
s/w,169.0
s/v,1.0
s/x,2.0
rPL,18.0
qns,4.0
qod,743.0
qom,1.0
qpm,1342.0
rRR,1.0
qqq,32.0
qrt,1.0
qrs,255.0
qsh,1.0
qtc,303.0
qth,1.0
qtt,644.0
qts,7.0
qtu,1.0
qty,14.0
que,35.0
qwk,149.0
HAEM,1.0
HADN,2.0
HAIC,2.0
sBP,590.0
ral,7.0
HALO,84.0
sCP,1.0
sCT,1.0
rbc,373.0
rca,237.0
rcd,10.0
rcc,29.0
rce,1.0
rcm,1.0
rcs,2.0
rcv,16.0
rds,388.0
rec,12381.0
reg,5409.0
rel,74.0
rem,58.0
res,447.0
sHR,2.0
rfs,11.0
HARD,54.0
rgm,5.0
rhc,14.0
rhd,6.0
rhs,5.0
ric,2.0
rif,4.0
rij,303.0
ris,9.0
HASM,1.0
sMR,1.0
rle,262.0
rll,468.0
rlq,224.0
rls,8.0
t/b,268.0
t/c,479.0
t/f,310.0
rmg,24.0
t/l,13.0
rml,89.0
t10,34.0
t12,46.0
t/p,11.0
t/o,3457.0
t11,41.0
rms,3.0
rns,26.0
rny,1.0
rom,218.0
ros,21.0
rpn,2.0
rpr,58.0
rpt,1071.0
sSR,3.0
sST,19.0
rrr,1057.0
rrt,16.0
rrw,8.0
sUA,3.0
rsb,3.0
rsc,24.0
rsi,1.0
rsk,1.0
rsp,424.0
rsr,13.0
rst,4.0
rsv,24.0
rsx,6.0
rta,11.0
rtc,129.0
rte,12.0
sVG,1.0
rti,1.0
rth,17.0
rtm,4.0
rtn,78.0
ruQ,1.0
rtx,2.0
rul,332.0
ruq,658.0
rus,4.0
t99,33.0
rvr,746.0
rvw,1.0
rwp,2.0
rxd,6.0
rxn,1048.0
rxs,15.0
HBIg,8.0
HBIG,85.0
saf,3.0
sah,487.0
sc/,5.0
sas,15.0
sbe,12.0
sbp,16145.0
sbo,745.0
sbr,12.0
sbt,533.0
sbs,1.0
sca,35.0
scc,26.0
scd,56.0
scg,3.0
sch,65.0
scm,4.0
scl,93.0
HC03,141.0
scn,7.0
scs,1.0
scr,23.0
sct,57.0
scv,76.0
sdh,763.0
sds,158.0
seb,7.0
sed,183.0
seg,252.0
seh,8.0
sem,125.0
ses,7.0
ALbuter,2.0
sev,123.0
sfa,66.0
sfe,1.0
sft,16.0
sge,5.0
sgy,46.0
shd,31.0
shw,4.0
shy,10.0
sij,1.0
HBSA,1.0
skn,2.0
sle,16.0
slg,10.0
sll,6.0
sln,4.0
slp,16.0
slo,6.0
slr,3.0
slt,114.0
u/a,1632.0
sma,81.0
u/c,11.0
u/e,14.0
sme,6.0
u/h,9.0
sml,636.0
u/o,15410.0
u/s,8521.0
smv,47.0
tPA,2402.0
sna,4.0
snd,23.0
sp/,14.0
snt,8.0
tPa,122.0
soa,12.0
soe,8.0
sof,67.0
som,27.0
sq/,16.0
sor,11.0
spb,34.0
spd,2.0
spe,6.0
spi,19.0
spp,160.0
spr,1.0
tRR,1.0
spt,52.0
sps,3.0
spu,7.0
tSH,1.0
ss/,7.0
ssA,1.0
tTG,3.0
sre,7.0
ssI,2.0
st0,2.0
sry,1.0
ssc,6.0
sse,6.0
stE,1.0
ssi,810.0
sss,3.0
stb,4.0
sta,68.0
std,240.0
ste,94.0
sth,1.0
stg,132.0
sti,6.0
stn,4.0
stm,10.0
str,194.0
stt,6.0
sts,7.0
sty,8.0
tWI,1.0
HCAP,1820.0
sul,1.0
suv,6.0
sux,337.0
svc,315.0
svh,2.0
svg,857.0
svn,6.0
sx/,7.0
sx2,14.0
sx1,2.0
svr,126.0
svt,407.0
swc,1.0
sxc,1.0
THURS,29.0
sxn,3098.0
sz/,18.0
sxt,14.0
sxs,942.0
sye,1.0
syd,1.0
syn,85.0
syr,2.0
syx,5.0
szr,51.0
szs,139.0
HCLD,1.0
tac,111.0
tah,38.0
taq,1.0
tas,6.0
tba,144.0
tbc,17.0
tbb,82.0
tbe,16.0
tbd,106.0
tbg,2.0
uCi,102.0
tbi,15.0
tbm,44.0
tbl,23.0
tbs,10.0
tbx,2.0
tca,14.0
tcl,3.0
HCO3,8439.0
HCO2,36.0
tcm,7.0
tcp,1.0
tcu,2.0
tdc,2.0
HD15,90.0
HD18,90.0
tds,2.0
HD17,85.0
HD19,61.0
tec,2.0
teh,518.0
HD20,49.0
tem,39.0
HD22,45.0
HD25,41.0
HD24,36.0
tet,9.0
tes,29.0
tfb,64.0
HCOM,2.0
HD12,195.0
HD11,206.0
HD14,165.0
HD13,155.0
tfs,61.0
tfv,1.0
tfx,2.0
tge,4.0
HD27,50.0
HD26,49.0
HD29,33.0
HD28,40.0
tha,123.0
thd,1.0
thi,58.0
Gaol,25.0
HD32,17.0
HD31,14.0
thn,3.0
HD34,11.0
HD33,12.0
ths,107.0
thr,107.0
HCPs,147.0
HD35,8.0
tht,15.0
thw,5.0
thx,117.0
tib,1017.0
tia,69.0
tif,3.0
tih,10.0
HCTS,117.0
tio,17.0
HCTX,6.0
tis,59.0
tiw,36.0
tje,3.0
HCTz,16.0
HCVD,1.0
tke,4.0
tko,4.0
tkr,45.0
uMS,2.0
HCTZ,6761.0
tlc,640.0
tls,26.0
HCTs,2571.0
tma,27.0
v/a,5.0
v/d,3.0
tme,3.0
tnI,2.0
v/g,1.0
tmj,7.0
to/,19.0
tmm,13.0
tmp,15.0
v/p,4.0
uOP,3.0
v/o,7.0
tmr,144.0
v/q,112.0
tmt,1.0
v/s,240.0
tms,1.0
tmx,6.0
v/z,2.0
v/y,1.0
tne,9.0
tng,11.0
tnf,33.0
tni,1.0
tns,5.0
tnt,14.0
tpA,25.0
tob,513.0
toc,9.0
tof,59.0
tol,11732.0
tos,8.0
tou,2.0
tox,7374.0
tpa,588.0
tpm,1.0
tpl,1.0
tpo,25.0
tpn,1279.0
tpt,11.0
tpx,2.0
tra,49.0
tre,14.0
tro,7.0
trp,16.0
tru,8.0
trt,3.0
trx,253.0
tsf,1.0
tsh,199.0
tsm,1.0
tsp,536.0
tte,247.0
ttf,1.0
tto,47.0
ttp,673.0
tts,2.0
tw0,1.0
tur,1.0
tus,3.0
tvf,1.0
twI,2.0
tx/,26.0
tvr,40.0
HDAC,9.0
twd,3.0
twi,102.0
txd,4.0
txf,105.0
txn,21.0
txp,573.0
txs,205.0
txt,66.0
ua/,10.0
vBG,3.0
ube,24.0
ucg,35.0
uch,6.0
ucx,490.0
ues,12.0
uff,6.0
HCo3,39.0
ugi,89.0
ugm,7.0
vIt,1.0
uip,5.0
uit,7.0
w//,7.0
w/1,239.0
w/3,188.0
HCts,70.0
w/5,345.0
w/4,57.0
w/7,14.0
w/6,18.0
w/8,42.0
vNA,1.0
ulc,82.0
ull,15.0
uln,3.0
w/a,158.0
w/c,1050.0
w/e,284.0
w/d,1119.0
w/f,4.0
w/i,132.0
w/l,6.0
w/o,20651.0
w/n,12.0
w/q,9.0
w/p,183.0
w/r,178.0
w/u,6977.0
w/t,8.0
w/w,17.0
HCtz,1.0
w/~,8.0
N/R/G,1.0
una,40.0
unc,7.0
unk,114.0
up/,97.0
unt,11.0
uon,5.0
uop,3171.0
upa,2.0
vRE,1.0
upn,4.0
upo,9.0
upr,9.0
uro,141.0
usd,9.0
usg,128.0
uso,2.0
usn,58.0
usp,1.0
uss,8.0
usu,19.0
utd,3.0
uti,991.0
vWD,2.0
vWF,41.0
HEAL,8.0
HEAS,1.0
HEAT,5.0
uvj,4.0
HEEN,3.0
uyp,1.0
wBC,21.0
vad,8.0
vac,7764.0
vag,148.0
vai,21.0
vap,932.0
var,5.0
vas,134.0
vbg,300.0
vbx,6.0
HELP,123.0
vcs,6.0
HEME,97.0
vdd,2.0
vdg,23.0
wFL,2.0
